IDENT_MEN;A0111;A0112;A0113;A0114;A0115;A0116;A0117;A0118;A0119;A0121;A0122;A0211;A0212;A0213
14405;0;0;0;0;0;0;86;0;0;0;0;0;0;0
14410;0;0;744;0;0;0;229;63;0;0;0;0;0;0
14413;0;366;0;0;0;0;0;0;0;0;0;0;0;0
14421;0;0;0;0;0;1145;1974;0;0;0;0;0;0;0
14429;0;0;0;0;0;1656;520;0;0;0;0;0;0;0
14430;0;0;0;223;0;0;558;0;0;0;0;0;0;0
14434;0;0;0;0;0;5045;5241;0;0;0;0;0;0;0
14437;0;0;0;0;0;1307;218;0;0;387;0;0;0;0
14438;0;0;0;0;0;325;0;0;0;0;0;0;0;0
14445;0;466;1170;57;0;402;921;0;0;0;0;0;0;0
14446;0;0;0;0;0;0;838;0;0;0;0;0;0;0
14447;0;0;0;0;0;48;7932;0;0;0;0;0;0;0
14453;0;0;0;0;0;497;434;0;0;0;0;0;0;0
14459;0;0;0;0;0;0;131;0;0;0;0;0;0;0
14462;0;0;0;0;0;0;236;0;0;0;0;0;0;0
14466;0;1880;0;37;0;0;0;0;0;0;0;0;0;0
14467;0;0;0;0;0;284;0;0;0;0;0;0;0;0
14473;0;0;0;0;0;193;0;0;0;0;0;0;0;0
14475;0;0;0;74;0;2014;439;0;0;0;0;0;0;0
14477;0;0;0;0;0;0;1425;0;0;0;0;0;0;0
14485;0;0;0;0;0;319;435;0;0;0;0;0;0;0
14487;0;0;1152;0;0;0;0;0;0;0;0;0;0;0
14488;0;0;0;0;0;0;1434;0;0;0;0;0;0;0
14490;0;0;0;0;0;0;1396;0;0;0;0;0;0;0
14500;0;0;0;0;0;1592;3819;0;0;0;0;0;0;0
14501;0;0;0;0;0;0;202;0;0;0;0;0;0;0
14508;0;412;0;59;0;0;1097;0;0;0;0;0;0;0
14512;0;0;0;0;0;193;0;0;0;0;0;0;0;0
14513;0;1410;0;0;0;0;0;0;0;0;0;0;0;0
14516;0;0;0;178;0;0;0;0;0;0;0;0;0;0
14519;0;0;0;414;0;372;959;123;0;0;0;0;0;0
14522;0;0;0;0;0;200;131;0;0;0;0;0;0;0
14526;0;0;0;0;0;142;243;0;0;0;0;0;0;0
14529;0;0;0;0;0;745;1098;0;0;0;0;0;0;0
14533;0;0;0;0;0;0;48;0;0;0;0;0;0;0
14547;0;0;0;0;0;172;92;0;0;0;0;0;0;0
14551;0;0;0;0;0;61;467;0;0;0;0;0;0;0
14552;0;0;0;0;0;0;548;0;0;0;0;0;0;0
14557;0;0;0;0;0;186;0;0;0;0;0;0;0;0
14560;0;0;0;0;0;795;91;0;0;0;0;0;0;0
14565;0;1260;0;178;0;429;305;0;0;0;0;0;0;0
14566;0;0;0;0;0;0;727;0;0;0;0;0;0;0
14576;0;0;0;0;0;0;382;0;0;0;0;0;0;0
14577;0;0;0;0;0;1174;466;63;0;0;0;0;0;0
14580;0;0;0;0;0;0;1086;0;0;0;0;0;0;0
14583;0;0;0;89;0;242;522;0;0;0;0;0;588;0
14591;0;0;0;0;0;848;1558;0;0;0;0;0;0;0
14598;0;0;0;0;0;86;0;0;0;0;0;0;0;0
14601;0;0;0;0;0;0;256;0;0;0;0;0;0;0
14608;0;0;0;0;0;179;453;0;0;0;0;0;0;0
14612;0;0;0;0;0;0;0;38;0;0;0;0;0;0
14613;0;0;0;0;0;813;124;0;0;0;0;0;0;0
14614;0;0;0;0;0;0;3621;0;0;0;0;0;0;0
14618;0;1534;0;178;0;0;510;0;0;0;0;0;0;0
14623;0;0;0;0;0;278;1601;25;0;0;0;0;0;0
14629;0;0;0;0;0;0;426;0;0;0;0;0;0;0
14633;0;0;0;0;0;978;0;0;0;0;0;0;0;0
14635;0;0;0;0;0;301;0;0;0;0;0;0;0;0
14636;0;0;0;0;0;40;265;0;0;0;0;0;0;0
14638;0;0;0;0;0;363;131;63;0;0;0;0;0;0
14639;0;0;0;0;0;935;470;0;0;0;0;0;0;0
14642;0;0;0;0;0;93;354;0;0;0;0;0;0;0
14646;0;0;0;0;0;242;0;0;0;0;0;0;0;0
14660;0;0;0;208;0;0;0;0;0;0;0;0;0;0
14662;0;0;0;0;0;0;727;0;0;0;0;0;0;0
14663;0;0;0;89;0;2066;1765;0;0;0;0;0;0;0
14669;0;0;0;89;0;0;0;0;0;0;0;0;0;0
14681;0;0;0;356;0;0;0;0;0;0;0;0;0;0
14682;0;0;0;0;0;112;0;0;0;0;0;0;0;0
14689;0;0;0;0;0;139;346;0;0;0;0;0;0;0
14690;0;0;0;0;0;398;292;0;0;0;0;0;0;0
14692;0;0;0;0;0;629;218;0;0;0;0;0;0;0
14697;0;0;0;0;0;5057;109;0;0;0;0;0;0;0
14701;0;0;0;178;0;0;0;0;0;0;0;0;0;0
14704;0;0;0;0;0;0;243;0;0;0;0;0;0;0
14706;0;470;0;89;0;0;606;0;0;0;0;0;0;0
14710;0;0;0;0;0;40;4999;0;0;0;0;0;0;0
14721;0;0;0;0;0;1416;0;0;0;0;0;0;0;0
14735;0;0;0;0;0;0;191;0;0;0;0;0;0;0
14736;0;0;0;0;0;0;2274;0;0;0;0;0;0;0
14737;0;0;0;0;0;96;0;0;0;0;0;0;0;0
14741;0;0;0;282;0;0;193;0;0;0;0;0;0;0
14743;0;0;0;0;0;0;0;13;0;0;0;0;0;0
14744;0;0;0;0;0;0;0;62;0;0;0;0;0;0
14747;0;0;0;0;0;187;0;0;0;0;0;0;0;0
14752;0;0;0;0;0;0;290;0;0;0;0;0;0;0
14755;0;0;0;119;0;0;369;0;0;0;0;0;0;0
14782;0;0;0;0;0;835;0;897;0;0;0;0;0;0
14783;0;0;0;0;0;0;218;0;0;0;0;0;0;0
14786;0;0;610;2665;0;295;382;0;0;0;0;0;620;0
14788;0;0;0;0;0;193;218;0;0;0;0;0;0;0
14791;0;0;0;0;0;0;95;0;0;0;0;0;0;0
14795;0;0;0;0;0;572;1452;0;0;0;0;0;0;0
14806;0;0;0;0;0;920;0;0;0;0;0;0;0;0
14811;0;1969;1705;229;0;1569;1416;0;0;0;587;0;310;0
14812;0;0;0;0;0;0;153;0;0;0;0;0;0;0
14819;0;0;0;0;0;0;513;0;0;0;0;0;0;0
14823;0;0;0;0;0;0;328;0;0;0;0;0;0;0
14826;0;0;0;0;0;0;1096;0;0;0;0;0;0;0
14837;0;0;0;0;0;556;87;0;0;0;0;0;0;0
14840;0;0;0;0;0;243;0;0;0;0;0;0;0;0
14844;0;618;0;0;0;317;756;0;0;0;0;0;0;0
14850;0;0;0;0;0;121;86;0;0;0;0;0;0;0
14853;0;0;0;178;0;0;384;0;0;0;0;0;0;0
14854;0;0;0;45;0;0;406;0;0;0;0;0;0;0
14865;0;0;0;0;0;1265;151;0;0;0;0;0;0;0
14867;0;0;0;59;0;336;425;0;0;0;0;0;0;0
14870;0;0;0;0;0;42;0;0;0;0;0;0;0;0
14872;0;0;0;0;0;560;729;0;0;0;0;0;0;0
14873;0;455;0;0;0;0;0;0;0;0;0;0;0;0
14874;0;0;0;0;0;0;256;0;0;0;0;0;0;0
14877;0;0;0;0;0;900;137;0;0;0;0;0;0;0
14890;0;0;0;0;0;0;0;4322;0;0;0;0;0;0
14892;0;0;0;0;0;0;44;0;0;0;0;0;0;0
14895;0;0;0;0;0;66;0;0;0;0;0;0;0;0
14898;0;0;0;0;0;381;442;51;0;0;0;0;0;0
14902;0;0;0;0;0;0;382;0;0;0;0;0;0;0
14904;0;0;0;0;0;0;43;0;0;0;0;0;0;0
14916;0;0;0;0;0;0;347;0;0;0;0;0;0;0
14917;0;0;0;0;0;0;415;0;0;0;0;0;0;0
14918;0;0;0;0;0;327;0;0;0;0;0;0;0;0
14919;0;0;0;0;0;48;0;0;0;0;0;0;0;0
14923;0;0;0;0;0;502;0;0;0;0;0;0;0;0
14926;0;0;0;0;0;0;86;0;0;0;0;0;0;0
14929;0;0;0;0;0;699;1049;0;0;0;0;0;0;0
14932;0;0;0;0;0;0;586;0;0;0;0;0;0;0
14935;0;0;0;0;0;0;17;0;0;0;0;0;0;0
14939;0;0;0;0;0;3678;0;0;0;0;0;0;0;0
14944;0;0;0;0;0;0;640;0;0;0;0;0;0;0
14951;0;0;0;59;0;0;0;0;0;0;0;0;0;0
14965;0;0;0;0;0;36;0;0;0;0;0;0;0;0
14967;0;0;0;0;0;0;113;0;0;0;0;0;0;0
14973;0;0;0;0;0;381;316;0;0;0;0;0;0;0
14977;0;0;0;210;0;0;0;32;0;0;0;0;0;0
14978;0;259;0;0;0;300;175;0;0;0;0;0;0;0
14980;0;0;0;0;0;443;249;0;0;0;0;0;0;0
14983;0;0;0;0;366;0;0;0;0;0;0;0;0;0
14995;0;0;0;0;0;1049;655;0;0;0;0;0;0;0
14997;0;0;0;0;0;0;710;0;0;0;0;0;0;0
15008;0;0;0;0;0;0;152;0;0;0;0;0;0;0
15018;0;0;0;0;0;80;0;0;0;0;0;0;0;0
15024;0;0;0;178;0;0;3909;0;0;0;0;0;0;0
15028;0;0;0;0;0;121;579;0;0;0;0;0;0;0
15040;0;0;0;89;0;242;573;0;0;0;0;0;0;0
15041;0;0;0;148;0;0;217;0;0;0;0;0;0;0
15046;0;0;0;0;0;1247;0;0;0;0;0;0;0;0
15055;0;0;0;0;0;0;590;0;0;0;0;0;0;0
15060;0;1260;0;89;0;520;793;126;0;0;0;0;0;0
15065;0;0;0;0;0;556;0;0;0;0;0;0;0;0
15067;0;0;0;0;0;0;1070;0;0;0;0;0;0;0
15069;0;0;0;0;0;425;972;0;0;0;0;0;0;0
15074;0;0;0;0;0;2575;0;0;0;0;0;0;0;0
15077;0;0;0;0;0;0;685;0;0;0;0;0;0;0
15083;0;0;0;0;0;0;95;0;0;0;0;0;0;0
15090;0;0;0;0;0;0;0;1337;0;0;0;0;0;0
15093;0;0;0;238;0;0;0;3;0;0;0;0;0;0
15107;0;0;0;0;0;121;87;134;0;0;0;0;0;0
15109;0;0;0;0;0;258;536;0;0;0;0;0;0;0
15130;0;0;0;0;0;193;0;0;0;0;0;0;0;0
15132;0;0;0;0;0;0;0;19;0;0;0;0;0;0
15139;0;0;0;0;0;0;1724;0;0;0;0;0;0;0
15157;0;0;0;178;0;0;673;0;0;0;0;0;0;0
15164;0;0;0;74;0;813;0;0;0;0;0;0;310;0
15169;0;0;0;0;0;0;285;0;0;0;0;0;0;0
15170;0;0;0;0;0;336;0;0;0;0;0;0;0;0
15182;0;0;0;0;0;0;131;0;0;0;0;0;0;0
15187;0;0;0;0;0;419;0;0;0;0;0;0;0;0
15192;0;0;0;0;0;193;0;0;0;0;0;0;0;0
15196;0;0;0;356;0;813;676;0;0;0;0;0;0;0
15200;0;0;0;45;0;0;0;0;0;0;0;0;0;0
15201;0;0;0;312;0;0;697;0;0;0;0;0;0;0
15206;0;0;0;0;0;0;0;126;0;0;0;0;0;0
15209;0;0;0;0;0;0;1280;0;0;0;0;0;0;0
15214;0;0;0;0;0;0;210;0;0;0;0;0;0;0
15219;0;0;0;148;0;0;87;0;0;0;0;0;0;0
15222;0;0;0;89;0;139;191;8;0;0;0;0;0;0
15226;0;0;0;0;0;963;1088;0;0;0;0;0;0;0
15227;0;0;0;89;0;372;768;0;0;0;0;0;0;0
15234;0;0;0;0;0;836;0;0;0;0;0;0;0;0
15242;0;0;0;0;0;0;128;0;0;0;0;0;0;0
15243;0;0;0;0;0;552;153;0;0;0;0;0;0;0
15255;0;0;0;0;0;242;164;51;0;0;0;0;0;0
15261;0;0;0;0;0;290;316;0;0;0;0;0;0;0
15266;0;0;0;59;0;0;0;0;0;0;0;0;0;0
15270;0;714;0;0;0;0;700;62;0;0;0;0;0;0
15282;0;0;0;89;0;0;449;0;0;0;0;0;0;0
15284;0;0;0;0;0;289;0;0;0;0;0;0;0;0
15288;0;0;0;178;0;813;0;0;0;0;0;0;0;0
15290;0;0;0;0;0;0;450;0;0;0;0;0;0;0
15296;0;470;305;74;0;0;793;0;0;0;0;0;0;0
15302;0;0;0;0;0;0;1262;0;0;0;0;0;0;0
15308;0;0;0;0;0;99;191;0;0;0;0;0;0;0
15309;0;0;1538;0;0;0;0;0;0;0;0;0;0;0
15311;0;0;0;0;0;1905;0;0;0;0;0;0;0;0
15314;0;0;5536;0;0;0;0;0;0;0;0;0;0;0
15316;0;0;0;0;0;968;1457;0;0;0;0;0;0;0
15322;0;0;0;0;0;0;252;0;0;0;0;0;0;0
15324;0;0;0;0;0;0;108;0;0;0;0;0;0;0
15345;0;0;0;0;0;928;448;0;0;0;0;0;0;0
15351;0;0;0;0;0;0;314;63;0;0;0;0;0;0
15356;0;0;0;0;0;0;87;0;0;0;0;0;0;0
15357;0;0;0;0;0;0;1265;62;0;0;0;0;0;0
15369;0;0;0;0;0;0;1688;0;0;0;0;0;0;0
15388;0;0;0;15;0;12;153;0;0;0;0;0;0;0
15393;0;0;0;0;0;0;1229;0;0;0;0;0;0;0
15395;0;0;0;0;0;0;262;62;0;0;0;0;0;0
15401;0;0;0;0;0;0;292;0;0;0;0;0;0;0
15402;0;0;0;0;0;634;0;0;0;0;0;0;0;0
15421;0;0;6344;0;0;0;0;0;0;0;0;0;0;0
15433;584;0;0;0;0;0;0;0;0;0;0;0;0;0
15438;0;0;0;59;0;0;95;0;0;0;0;0;0;0
15448;0;1013;0;0;0;0;87;0;0;0;0;0;0;0
15451;0;0;585;0;0;0;0;0;0;0;0;0;0;0
15454;0;0;0;0;0;96;543;0;0;0;0;0;0;0
15463;0;0;0;0;0;300;494;0;0;0;0;0;0;0
15470;0;0;522;0;0;61;357;25;0;0;0;0;0;0
15471;0;0;0;208;0;0;0;0;0;0;0;0;0;0
15472;0;0;0;0;0;48;0;0;0;0;0;0;0;0
15485;0;3784;2776;350;0;0;634;0;0;0;0;0;0;0
15492;0;0;0;0;0;1147;275;0;0;0;0;0;0;0
15494;0;3;0;57;0;0;0;0;0;0;0;0;0;0
15504;0;0;0;0;0;0;93;0;0;0;0;0;0;0
15510;0;0;0;0;0;0;172;0;0;0;0;0;0;0
15512;0;0;0;0;0;9;312;0;0;0;0;0;0;0
15516;0;0;0;0;0;614;0;0;0;0;0;0;0;0
15524;0;0;0;0;0;372;744;0;0;0;0;0;0;0
15526;0;0;0;178;0;0;758;126;101;0;0;0;0;0
15536;0;0;0;0;0;476;0;0;0;0;0;0;0;0
15537;0;0;0;0;0;578;0;0;0;0;0;0;0;0
15545;0;0;0;0;0;39;0;62;0;0;0;0;0;0
15553;0;0;0;0;0;0;109;0;0;0;0;0;0;0
15554;0;0;0;0;0;0;640;0;0;0;0;0;0;0
15558;0;0;0;0;0;545;0;0;0;0;0;0;0;0
15561;0;233;0;178;0;242;1924;0;0;0;0;0;0;0
15574;0;0;0;0;0;0;1086;0;0;0;0;0;0;0
15580;0;0;0;30;0;258;0;0;0;0;0;0;0;0
15581;0;676;0;0;0;0;0;0;0;0;0;0;0;0
15591;0;0;0;0;0;200;0;0;0;0;0;0;0;0
15592;0;0;0;0;0;1115;0;0;0;0;0;0;0;0
15599;0;0;0;0;0;2798;0;0;0;0;0;0;0;0
15601;0;0;0;0;0;460;0;0;0;0;0;0;0;0
15603;0;0;0;0;0;489;0;0;0;0;0;0;0;0
15604;0;0;0;0;0;0;819;0;0;0;0;0;0;0
15607;0;886;2304;59;0;2566;525;0;0;0;0;0;0;0
15631;0;0;0;0;0;105;232;126;0;0;0;0;0;0
15637;0;0;0;0;0;125;0;0;0;0;0;0;0;0
15638;0;0;0;0;0;349;0;0;0;0;0;0;0;0
15642;0;0;0;0;0;149;1225;0;0;0;0;0;0;0
15650;0;0;0;0;0;391;217;0;0;0;0;0;0;0
15652;0;0;0;178;0;299;1510;185;0;0;0;0;0;0
15655;0;0;0;0;0;0;13102;0;0;0;0;0;0;0
15656;0;0;0;178;0;0;1916;76;0;0;0;0;0;0
15660;0;0;0;0;0;0;505;0;0;0;0;0;0;0
15666;0;0;0;178;0;0;0;0;0;0;0;0;0;0
15670;4750;0;0;0;0;13936;1175;0;0;0;0;0;0;0
15672;210;0;0;0;0;0;291;0;0;0;0;0;0;0
15675;0;0;0;0;0;0;879;253;0;0;0;0;0;0
15676;0;0;0;0;0;0;502;0;0;0;0;0;0;0
15677;0;0;0;0;0;0;979;0;0;0;0;0;0;0
15685;0;0;0;0;0;0;172;0;0;0;0;0;0;0
15687;0;0;0;0;0;129;179;63;0;0;0;0;0;0
15688;0;0;0;0;0;86;0;0;0;0;0;0;0;0
15694;0;0;0;0;0;0;259;0;0;0;0;0;0;0
15700;0;0;0;0;0;0;0;0;0;0;0;0;310;0
15709;0;0;0;0;0;2214;0;63;0;0;0;0;0;0
15714;0;0;357;89;0;0;1196;0;0;0;0;0;0;0
15721;0;634;0;0;0;0;682;0;0;0;0;0;0;0
15722;0;0;0;0;0;0;277;0;0;0;0;0;0;0
15727;0;0;0;0;0;407;513;0;0;0;0;0;0;0
15728;0;0;0;0;0;125;1086;0;0;0;0;0;0;0
15736;0;0;0;267;0;0;165;76;0;0;0;0;0;0
15739;0;0;0;178;0;0;0;0;0;0;0;0;0;0
15746;0;0;0;0;0;0;640;0;202;0;0;0;0;0
15749;0;0;0;0;0;144;869;0;0;0;0;0;0;0
15753;0;0;0;0;0;2033;0;0;0;0;0;0;0;0
15754;0;0;0;0;0;0;1515;0;0;0;0;0;0;0
15758;0;0;0;0;0;451;203;0;0;0;0;0;0;0
15760;0;0;0;89;0;1114;1697;0;0;0;0;0;0;0
15762;0;0;0;0;0;1599;437;0;0;0;0;0;0;0
15765;0;940;0;356;0;0;596;38;0;0;0;0;0;0
15774;0;0;0;0;0;520;256;0;0;0;0;0;0;0
15775;0;0;0;0;0;60;1139;0;0;0;0;0;0;0
15776;0;0;0;0;0;1112;218;0;0;0;0;0;0;0
15777;0;0;0;45;0;398;263;0;0;0;0;0;0;0
15779;0;0;0;0;0;587;95;0;0;0;0;0;0;0
15781;0;0;0;0;0;48;0;0;0;0;0;0;0;0
15787;0;470;0;148;0;383;710;0;0;0;0;0;0;0
15794;0;0;0;0;0;0;596;0;0;0;0;0;0;0
15796;0;0;0;0;0;1158;0;0;0;0;0;0;0;0
15806;0;0;0;178;0;0;230;0;0;0;0;0;0;0
15808;0;0;0;416;0;1059;1264;0;0;0;0;0;0;0
15810;0;0;0;0;0;2183;218;0;0;0;0;0;0;0
15811;0;0;791;30;0;5418;504;0;0;0;0;0;0;0
15814;0;0;0;0;0;392;57;0;0;0;0;0;0;0
15816;0;0;0;0;0;0;0;126;0;0;0;0;0;0
15832;0;0;0;0;0;0;0;95;0;0;0;0;0;0
15834;0;0;0;0;0;2576;854;0;0;0;0;0;0;0
15840;0;0;0;0;0;0;0;38;0;0;0;0;0;0
15843;0;1410;0;178;0;672;172;0;0;0;0;0;0;0
15844;0;0;0;0;0;1563;0;0;0;0;0;0;0;0
15850;0;0;0;0;0;0;2044;0;0;0;0;0;0;0
15854;0;0;0;178;0;0;447;0;0;0;0;0;0;0
15880;0;175;0;0;0;0;0;0;0;0;0;0;0;0
15883;0;0;0;0;0;245;367;0;0;0;0;0;0;0
15893;0;0;0;0;0;806;1167;0;0;0;0;0;0;0
15897;0;0;0;0;0;0;66;0;0;0;0;0;0;0
15916;0;0;0;208;0;0;0;0;0;0;0;0;0;0
15921;0;0;0;0;0;0;437;0;0;0;0;0;0;0
15924;0;0;0;0;0;886;82;0;0;0;0;0;0;0
15928;0;0;0;178;0;74;0;25;0;0;0;0;0;0
15929;0;0;0;0;0;0;328;0;0;0;0;0;0;0
15934;0;0;0;0;0;0;76;0;0;0;0;0;0;0
15944;0;0;261;0;0;0;0;0;0;0;0;0;0;0
15951;0;0;0;178;0;0;0;0;0;0;0;0;0;0
15961;0;0;0;0;0;1073;0;0;0;0;0;0;0;0
15986;0;0;0;161;0;0;0;0;0;0;0;0;0;0
15987;0;0;0;0;0;62;0;0;0;0;0;0;0;0
16002;0;0;0;0;0;194;0;0;0;0;0;0;0;0
16004;0;0;0;0;0;522;0;0;0;0;0;0;0;0
16008;0;567;0;89;0;0;319;38;0;0;0;0;0;0
16010;0;0;0;0;0;0;496;0;0;0;0;0;0;0
16020;0;0;0;0;0;0;86;51;0;0;0;0;0;0
16023;0;0;0;178;0;24;432;67;0;0;0;0;0;0
16028;0;0;0;0;0;172;0;51;0;0;0;0;0;0
16030;0;727;0;0;0;936;0;0;0;0;0;0;0;0
16041;0;0;0;0;0;293;1368;0;0;0;0;0;0;0
16042;0;0;0;0;0;0;46;51;0;0;0;0;0;0
16045;0;0;0;0;0;0;466;0;0;0;0;0;0;0
16052;0;0;0;178;0;0;533;0;0;0;0;0;0;0
16069;0;0;38322;0;0;0;0;0;0;0;0;0;0;0
16075;0;0;0;0;0;380;985;0;0;0;0;0;931;0
16080;0;0;0;0;0;0;246;0;0;0;0;0;0;0
16081;0;0;0;59;0;532;716;0;0;0;0;0;0;0
16084;0;0;0;0;0;2752;0;202;0;0;0;0;0;0
16086;0;0;0;0;0;489;0;0;0;0;0;0;0;0
16088;0;0;0;0;0;1202;0;0;0;0;0;0;0;0
16094;0;233;0;0;0;40;313;0;0;0;0;0;0;0
16097;0;0;0;0;0;167;615;0;0;0;0;0;0;0
16103;0;714;0;0;0;0;0;63;0;0;0;0;0;0
16105;0;0;0;0;0;746;234;0;0;0;0;0;0;0
16107;0;0;0;0;0;80;2766;0;0;0;0;0;0;0
16113;0;0;0;0;0;0;955;0;0;0;0;0;0;0
16119;0;0;0;0;0;2939;283;0;0;0;0;0;0;0
16128;0;0;0;0;0;276;0;0;0;0;0;0;0;0
16130;0;0;0;0;0;400;80;0;0;0;0;0;0;0
16137;0;0;0;0;0;1405;0;0;0;0;0;0;0;0
16141;0;518;0;89;0;0;212;25;0;0;0;0;0;0
16142;0;0;0;0;0;0;334;0;0;0;0;0;0;0
16148;0;0;0;178;0;0;641;18;0;0;0;0;0;0
16155;0;0;0;0;0;3502;555;0;0;0;0;0;0;0
16157;0;0;305;0;0;793;1280;0;0;0;0;0;0;0
16162;0;0;0;297;0;606;1280;0;0;0;0;0;0;0
16166;0;0;0;0;0;0;326;0;0;0;0;0;0;0
16168;0;0;0;0;0;0;0;25;0;0;0;0;0;0
16169;0;283;0;174;0;130;300;0;0;0;0;0;0;0
16170;0;0;0;0;0;186;556;0;0;0;0;0;0;0
16175;0;0;0;178;0;0;0;0;0;0;0;0;0;0
16177;0;0;0;0;0;372;3435;0;0;0;0;0;0;0
16205;0;0;0;0;0;910;0;0;0;0;0;0;0;0
16208;0;0;0;742;0;0;86;0;0;0;0;0;0;0
16214;0;2598;596;338;0;670;614;0;0;0;0;0;0;0
16217;0;0;0;0;0;482;0;0;0;0;0;0;0;0
16222;0;0;0;0;0;0;0;25;0;0;0;0;0;0
16224;0;0;0;0;0;193;217;0;0;0;0;0;0;0
16228;0;0;0;0;0;696;236;0;0;0;0;0;0;0
16239;0;0;0;0;0;0;513;0;0;0;0;0;0;0
16243;0;0;0;0;0;242;970;0;0;0;0;0;0;0
16245;0;470;0;0;0;121;87;0;0;0;100;0;0;0
16246;0;0;0;178;0;112;0;0;0;0;0;0;0;0
16255;0;0;0;0;0;0;0;10;0;0;0;0;0;0
16256;0;0;0;0;0;418;972;0;0;0;0;0;0;0
16262;0;0;0;89;0;0;86;0;0;0;0;0;0;0
16265;0;0;0;0;0;0;1026;0;0;0;0;0;0;0
16268;0;0;0;0;0;0;0;25;0;0;0;0;0;0
16274;0;0;0;0;0;2080;0;0;0;0;0;0;0;0
16288;0;0;0;0;0;0;0;0;0;0;344;0;0;0
16292;0;235;0;0;0;0;845;0;0;0;0;0;0;0
16301;0;0;408;0;0;0;0;224;0;0;0;0;0;0
16303;0;0;0;0;0;0;328;0;0;0;0;0;0;0
16311;0;0;0;0;0;482;4300;0;0;0;0;0;0;0
16319;0;0;0;312;0;0;0;0;0;0;0;0;0;0
16321;0;0;0;0;0;0;382;0;0;0;0;0;0;0
16322;0;0;0;0;0;0;1797;0;0;0;0;0;0;0
16323;0;0;0;0;0;682;0;0;0;0;0;0;0;0
16331;0;0;0;0;0;0;121;0;0;0;0;0;0;0
16336;0;0;5340;0;0;629;1205;187;0;0;0;0;0;0
16338;0;0;0;0;0;0;382;0;0;0;0;0;0;0
16340;0;4949;7075;440;0;1424;614;0;0;0;0;0;0;0
16343;0;16488;0;15;0;41;1063;0;0;0;0;0;0;0
16344;0;0;0;0;0;482;0;0;0;0;0;0;0;0
16346;0;0;0;0;0;1128;218;0;0;0;264;0;0;0
16347;0;0;0;0;0;406;307;0;0;0;0;0;0;0
16349;0;0;0;1039;0;0;0;0;0;0;0;0;0;0
16350;0;0;0;0;0;1489;0;0;0;0;0;0;0;0
16354;0;0;0;0;0;0;431;0;0;0;0;0;0;0
16360;0;0;0;0;0;0;1760;0;0;0;0;0;0;0
16362;0;0;0;0;0;0;955;0;0;0;0;0;0;0
16363;0;0;0;0;0;0;513;0;0;0;0;0;0;0
16364;0;0;0;0;0;221;0;0;0;0;0;0;0;0
16366;0;0;0;0;0;61;305;0;0;0;0;0;0;0
16368;0;0;0;0;0;0;505;0;0;0;0;0;0;0
16373;0;0;0;0;0;1506;1105;0;0;0;0;0;0;0
16374;0;0;0;0;0;75;323;0;0;0;0;0;0;0
16376;0;0;0;0;0;727;0;0;0;0;0;0;0;0
16378;0;940;0;0;0;28;310;0;0;0;0;0;0;0
16387;0;0;0;0;0;0;318;0;0;0;0;0;0;0
16399;0;0;0;0;0;0;80;0;0;0;0;0;0;0
16406;0;0;0;0;0;2013;3030;0;0;0;0;0;0;0
16411;0;0;0;0;0;377;326;0;0;0;0;0;0;0
16415;0;0;0;356;0;0;889;0;0;0;0;0;0;0
16423;0;0;0;0;0;0;306;0;0;0;0;0;0;0
16431;0;0;0;0;0;2922;125;0;0;0;0;0;0;0
16434;0;0;0;0;0;335;0;0;0;0;0;0;0;0
16450;0;35;0;0;0;242;513;0;0;0;0;0;0;0
16460;0;0;0;0;0;0;54;0;0;0;0;0;0;0
16462;0;0;0;0;0;0;172;0;0;0;0;0;0;0
16464;0;0;0;0;0;439;0;0;0;0;0;0;0;0
16472;0;0;0;0;0;799;5233;0;0;0;0;0;0;0
16477;0;0;0;0;0;850;369;0;0;0;0;0;0;0
16482;0;0;0;0;0;0;0;51;0;0;0;0;0;0
16502;0;0;0;0;0;0;987;0;0;0;0;0;0;0
16509;0;0;0;0;0;0;128;0;0;0;0;0;0;0
16515;0;0;0;0;0;0;382;0;0;0;0;0;0;0
16520;0;0;0;0;0;42;217;0;0;0;0;0;0;0
16531;0;0;0;0;0;0;1026;63;0;0;0;0;0;0
16534;0;940;0;0;0;0;0;0;0;0;0;0;0;0
16537;0;70;0;178;0;0;687;0;0;0;0;0;0;0
16545;0;0;0;0;0;0;0;51;0;0;0;0;0;0
16550;0;0;0;0;0;385;217;0;0;0;0;0;0;0
16552;0;0;0;59;0;0;87;0;0;0;0;0;0;0
16570;0;0;0;0;0;0;128;0;0;0;0;0;0;0
16572;0;0;0;0;0;0;723;0;0;0;0;0;0;0
16579;0;0;0;0;0;289;543;0;0;0;0;0;0;0
16588;0;0;0;0;0;0;191;0;0;0;0;0;0;0
16589;0;233;0;0;0;0;488;62;0;0;0;0;0;0
16590;0;0;0;0;0;0;870;0;0;0;0;0;0;0
16603;0;0;0;0;0;0;1024;0;0;0;0;0;0;0
16604;0;4123;2836;0;0;855;391;0;0;0;0;0;0;0
16607;0;0;0;0;0;0;7523;0;0;0;0;0;0;0
16610;0;0;0;0;0;0;218;0;0;0;0;0;0;0
16612;0;0;0;15;0;400;2051;0;0;0;0;0;0;0
16614;0;0;0;0;0;515;955;0;0;0;0;0;0;0
16619;0;0;0;0;0;0;172;0;0;0;0;0;0;0
16623;0;0;0;0;0;0;0;6;0;0;0;0;0;0
16625;0;0;0;0;0;0;172;0;0;0;0;0;0;0
